user,story,comment
JepZ,15892066,1
JepZ,14087381,1
JepZ,14049868,1
JepZ,14763111,1
JepZ,14155393,1
JepZ,15453974,1
JepZ,15617615,1
JepZ,15611122,1
JepZ,14046446,1
JepZ,15442676,1
JepZ,15751344,1
JepZ,14550060,1
JepZ,15741565,1
JepZ,14002821,1
JepZ,14560042,1
JepZ,15278883,1
JepZ,14711153,1
JepZ,15049171,1
JepZ,15685180,1
JepZ,15686653,1
JepZ,15591441,1
JepZ,15246348,1
JepZ,14105489,1
JepZ,15790687,1
JepZ,15642116,1
JepZ,15904265,1
JepZ,15821575,1
JepZ,15559428,1
JimA,14411126,1
Joky,13816627,1
Joky,15041986,1
Joof,13392620,1
Joof,14055655,1
Jun8,15201152,1
Jun8,13726886,1
KayL,13489100,1
Khol,14366825,1
Khol,15072558,1
KiDD,14993216,1
KiDD,13857887,1
Kiro,15745441,1
Kiro,15127633,1
Kiro,13426494,1
Kiro,14629533,1
Kiro,15446049,1
Kiro,13860963,1
Kiro,13607890,1
Kiro,13976938,1
Kiro,14310652,1
Kiro,14447393,1
Kiro,15651510,1
Kiro,14516538,1
Kiro,14356409,1
Kiro,14947361,1
Kiro,15052691,1
Kiro,15145226,1
Kiro,15122540,1
Kiro,13610146,1
Kiro,15544378,1
Kiro,13543927,1
Kiro,15050841,1
Kiro,14346652,1
Kiro,13982620,1
Kiro,14902696,1
Kiro,14779881,1
Kiro,15644680,1
LTom,13950002,1
Lich,15662004,1
MR4D,15546536,1
MR4D,14066948,1
MR4D,14892980,1
MR4D,14004329,1
MR4D,13629593,1
MR4D,14101233,1
MR4D,13683110,1
MR4D,13493752,1
MR4D,14310617,1
Mahn,15237896,1
Mahn,15250644,1
Mahn,13940014,1
Maro,15775548,1
Maro,15824597,1
Maro,15451442,1
Meai,14612680,1
Modj,15741565,1
Modj,15762451,1
Moru,15741565,1
NIL8,15017126,1
NN88,15630646,1
NN88,15630646,1
Naa4,14338411,1
NatW,13831277,1
Noos,15782014,1
Noos,15857833,1
Noos,15165111,1
Noos,13810764,1
Oras,14803468,1
PRMC,15601729,1
Pigo,15584456,1
Pigo,14750627,1
Pxtl,15342486,1
Pxtl,14606812,1
Pxtl,15008636,1
Pxtl,14152688,1
Pxtl,14473377,1
Pxtl,15432720,1
Pxtl,14702676,1
Pxtl,14087002,1
Pxtl,14384187,1
Pxtl,15707956,1
Pxtl,13950002,1
Pxtl,13955981,1
Pxtl,14523523,1
Pxtl,13319904,1
QUFB,14921018,1
QUFB,15477286,1
RIMR,15754287,1
RRRA,13394900,1
RRRA,13785564,1
RRRA,13392620,1
RX14,14973424,1
RX14,14901566,1
RaiO,15314006,1
RegW,13588070,1
Rezo,14023198,1
Rezo,14476421,1
Rifu,15324954,1
SCdF,14715384,1
SCdF,15195510,1
SJES,14238005,1
SJES,15148885,1
SJES,15148885,1
SJES,15601729,1
SL61,14002821,1
SSLy,13507993,1
SZJX,13837850,1
SZJX,13547089,1
SZJX,15686442,1
SZJX,13746830,1
SZJX,13552747,1
SZJX,13729525,1
Saus,14280569,1
Svip,13509509,1
Taek,13641301,1
Taek,13842130,1
Taek,14023223,1
Tiki,15451442,1
Tiki,14505073,1
Torn,14688684,1
Torn,14023198,1
Torn,14238005,1
Torn,13301832,1
Torn,13541679,1
Udik,15021427,1
Udik,13748302,1
Udik,14560042,1
Udik,14976028,1
Udik,14670306,1
W0lf,14486657,1
Walf,13857887,1
Walf,15368353,1
XeO3,15749150,1
Xyik,13404758,1
Ygg2,15741565,1
Ygg2,14356409,1
Ygg2,15381886,1
Ygg2,15442676,1
Zhyl,15432720,1
Zren,14139186,1
_71_,14996715,1
_RPM,14656945,1
_RPM,14497295,1
_RPM,14612680,1
__oz,13857887,1
_ar7,14748028,1
_eht,14737322,1
_eht,14750627,1
_jal,14923362,1
_jal,14366825,1
_jal,14218270,1
_jal,14662107,1
_jal,14178397,1
_jal,14154395,1
_jal,14462384,1
_jal,14560042,1
_jal,14990137,1
_lm_,14632603,1
_lol,14990911,1
_ph_,14031619,1
_ph_,13748302,1
_ph_,14463989,1
_ph_,13509509,1
_ph_,14460013,1
_ph_,13593272,1
_red,15853374,1
_sy_,15601729,1
_sy_,13301832,1
_sy_,14361425,1
_wdh,13372985,1
_wmd,14237266,1
_wmd,14022863,1
_wmd,14448404,1
_wmd,13718752,1
a-ve,13559581,1
a012,13442022,1
a012,15210022,1
a012,14226775,1
a13n,15339983,1
a13n,13584097,1
a13n,15052691,1
a13n,14497295,1
a13n,15316175,1
a13n,15558227,1
a13n,15591441,1
aadb,14238005,1
aadb,14023198,1
aaln,14620608,1
aap_,13498365,1
aap_,13408797,1
aban,14009963,1
abhv,15049171,1
ac29,13933696,1
ac2u,15820161,1
ac_z,14718089,1
ac_z,14718089,1
acqq,13531707,1
acqq,13729517,1
acqq,13551610,1
acqq,15483231,1
acqq,13559662,1
acqq,15481819,1
adrr,15148885,1
adrr,15749150,1
adrr,14238005,1
adzm,13414570,1
adzm,14046446,1
aeid,14002821,1
aerb,14688684,1
aeto,15451442,1
afej,15601729,1
afpx,14297289,1
agom,14238005,1
agwa,14949978,1
aiaf,13642662,1
air7,13406119,1
aj_g,15739744,1
ajju,15824597,1
ajoy,15195510,1
ajoy,15913250,1
ajr0,15302707,1
ajr0,15585769,1
ak39,15342486,1
ak39,13597949,1
ak39,13590123,1
akaa,15793473,1
akrs,15824597,1
akud,14141454,1
akud,14068280,1
akyu,14178397,1
akyu,13932806,1
alfg,13755673,1
alfg,13423629,1
alfg,14475884,1
alie,14688684,1
alie,14023198,1
alie,13541679,1
alie,13301832,1
alie,15824597,1
alie,15384262,1
alie,15148885,1
alie,15601729,1
alie,14238005,1
alkz,15337730,1
alkz,15017126,1
alpb,15442636,1
alpb,13369510,1
alpb,13329525,1
alpb,13989215,1
alpb,15800676,1
alpb,15478078,1
alpb,13877156,1
als0,15617615,1
alt_,13301832,1
alva,13810015,1
alva,15031922,1
alva,15310664,1
alva,15568078,1
alva,13810015,1
alyx,15155833,1
amai,13406638,1
amai,15094639,1
amai,15273228,1
amai,13597949,1
amai,14560106,1
amai,13370310,1
amai,15294171,1
amai,13507993,1
amai,14952787,1
amai,14892980,1
amai,14892980,1
amai,14919845,1
amsb,15786703,1
and0,13765240,1
and0,13421298,1
andr,15704376,1
andr,15342486,1
anjc,13658615,1
anjc,13573702,1
anjc,13717321,1
anjc,14960597,1
anst,15635144,1
anst,13797042,1
ansy,13579226,1
antr,14688684,1
antr,14287235,1
ap46,15087831,1
ap46,15050841,1
ap46,14087381,1
ap46,14159085,1
ap46,14448404,1
ape4,15567356,1
ape4,15749150,1
ape4,15904265,1
ape4,15089916,1
ape4,15701238,1
arde,15089476,1
aric,13842130,1
arkh,13537052,1
arkj,15398550,1
arlk,15675582,1
arto,14564182,1
arzt,13532992,1
arzt,13860890,1
asab,14560042,1
asah,14899155,1
asah,15331016,1
asah,14505378,1
asah,15275182,1
asah,13682022,1
askz,15694118,1
askz,14476421,1
asnr,13541679,1
asrp,13960183,1
asrp,13966054,1
asrp,13966054,1
auvi,14051851,1
auvi,15453974,1
auvi,15160149,1
auvi,15342486,1
avar,15515292,1
avar,14107522,1
avar,14066948,1
avar,15913250,1
avar,13990391,1
avar,15630646,1
avar,14204702,1
avar,14287235,1
avip,13641301,1
avip,14552615,1
avip,15502074,1
avip,14090063,1
avip,14947361,1
awjr,14446261,1
awjr,14090419,1
awjr,15718686,1
awjr,15147660,1
awjr,14656945,1
awjr,13816627,1
azm1,14931004,1
azm1,14309194,1
b01t,13755673,1
b212,13354329,1
baby,13682949,1
baby,14973424,1
baby,15869800,1
baby,15686653,1
baby,14075720,1
baby,14651287,1
baby,13682949,1
baby,15328889,1
baby,14338411,1
baby,13566951,1
baby,15480334,1
baby,15041986,1
baby,15092707,1
baby,15514926,1
baby,13673962,1
baby,14923362,1
baby,14606812,1
baby,14848786,1
baki,15630646,1
baki,15630646,1
baki,13603575,1
balp,15689399,1
bane,15062225,1
bane,13356318,1
bane,15324954,1
bane,14108797,1
bane,14031619,1
bane,13960183,1
bane,13688595,1
bane,15234207,1
bane,13765240,1
bane,14674460,1
bane,14733829,1
baus,15451060,1
bb88,15751344,1
bbtn,15037960,1
bcg1,14653017,1
bcyn,15558227,1
bdcs,15826445,1
beat,14486657,1
beat,13426896,1
beat,15079619,1
beat,14892980,1
beat,13426494,1
beat,14651287,1
beat,13840282,1
beat,13752887,1
beat,15591441,1
beat,14452819,1
beat,13870199,1
beat,13726886,1
beat,14323265,1
benn,15824597,1
biot,14226889,1
biot,14109158,1
biot,13641301,1
bitL,14744783,1
bitL,15820161,1
bitL,15694018,1
bitL,14417758,1
bitL,15685454,1
bitL,15630646,1
bitL,15749150,1
bitL,14763802,1
bitL,15017126,1
bitL,14782294,1
bitL,13774006,1
bitL,15275182,1
bitL,15005031,1
bitL,13649523,1
bitL,15116379,1
bitL,14887414,1
bitL,15691435,1
bitL,13718586,1
bitL,14043631,1
bitL,14004329,1
bitL,13317902,1
bitL,15694018,1
bitL,15446295,1
bitL,15568078,1
bkor,14645452,1
bkul,14990137,1
bla2,15110850,1
bla2,13884357,1
bla2,13769727,1
blfr,15567356,1
blfr,14495405,1
blfr,14578807,1
blub,15173781,1
blub,13886626,1
blux,14023198,1
bmay,14115826,1
bodz,15200955,1
bojl,13392885,1
bojo,15601729,1
bojo,15892066,1
bojo,14744068,1
bojo,14653017,1
bojo,15824597,1
bojo,15384262,1
boot,14238005,1
bor0,14477851,1
bor0,14537506,1
boyd,15808096,1
boyd,14688684,1
boyd,15824597,1
boyd,14023198,1
boyd,14238005,1
boyd,15384262,1
boyd,15601729,1
brdd,15148885,1
brdd,15384262,1
brdd,14688684,1
brdd,14238005,1
brdd,13541679,1
brdd,14023198,1
brdd,15601729,1
brut,14248827,1
bspn,15230871,1
bspn,15453974,1
bttf,13746830,1
btym,14139186,1
butz,14043631,1
butz,14002821,1
butz,14645452,1
buyx,14533116,1
buyx,13591561,1
bxtt,13840282,1
cadr,14688684,1
calt,15461439,1
cb21,13870199,1
cbau,15451060,1
cbhl,14087381,1
cbhl,14384187,1
cbhl,13531707,1
cbhl,14043631,1
cbhl,15853374,1
cbhl,14483409,1
cbhl,15478078,1
cbhl,13319904,1
cbhl,14002821,1
cbhl,15473777,1
cbhl,15853374,1
cbhl,14848786,1
cftm,14338212,1
cgag,13886626,1
cgag,15623604,1
chc4,14050049,1
chid,13823979,1
chis,15752022,1
chis,13817883,1
chr1,14949978,1
cies,14744783,1
cies,15584124,1
cies,15790687,1
cies,13918465,1
cies,15795808,1
cies,15345483,1
cies,15316175,1
cies,14145388,1
cies,15890551,1
ciju,15148885,1
ciju,14688684,1
cing,13932806,1
cing,13915808,1
cjf4,13682949,1
cjrp,14011793,1
ck3g,15079619,1
clan,15046601,1
clra,15345455,1
clw8,14639967,1
clwg,13942345,1
cmer,13837850,1
cmpb,15456833,1
cnkk,14921018,1
cnkk,14737322,1
coin,13910925,1
coin,13601451,1
coob,13399095,1
corv,13361019,1
corv,13423629,1
coss,13994203,1
coss,14189392,1
coss,14952787,1
cp33,15021427,1
crad,13610146,1
crsv,14979642,1
cure,15558227,1
curo,15824597,1
curo,14688684,1
cwik,15148885,1
cwik,13541679,1
cwik,15384262,1
cyri,13301832,1
czep,13816627,1
czep,13397145,1
czep,15147660,1
d--b,15611122,1
d--b,13426896,1
d--b,15502142,1
d--b,15230871,1
d--b,14087381,1
d--b,15862494,1
d--b,15278883,1
d--b,14783279,1
d--b,13860890,1
d--b,13752887,1
d--b,15704730,1
d--b,13817557,1
d--b,15460851,1
d--b,13960183,1
d--b,13870199,1
d--b,14979642,1
d--b,13887295,1
d--b,14923362,1
d--b,14976028,1
d--b,15451442,1
d--b,15009759,1
d--b,14444914,1
d--b,15439967,1
d--b,14051851,1
d--b,14105489,1
d-sc,14763802,1
d-sc,14384187,1
dTal,14145388,1
daef,14823807,1
daef,14835515,1
dagw,14649727,1
dagw,13642662,1
dagw,13559581,1
dak1,14649727,1
damm,14417758,1
damm,14483409,1
dang,14274033,1
dang,14921018,1
dang,13752887,1
dang,15550735,1
dang,13877156,1
dang,13955981,1
dang,13755673,1
dang,14139186,1
dang,13857086,1
dang,14702676,1
dang,15432720,1
dang,13653819,1
dang,15062225,1
dang,14136081,1
dang,15662004,1
dang,13915808,1
dang,14501894,1
dang,15534580,1
dang,15790687,1
dang,13989215,1
dang,15142853,1
dang,14649727,1
dang,15754988,1
dang,13904881,1
danp,14355051,1
daok,15237896,1
davb,14347211,1
davb,15413709,1
davb,14620608,1
dbRM,15601729,1
dbRM,15384262,1
dbRM,15824597,1
dbRM,13541679,1
dbRM,13301832,1
dban,13301832,1
dban,13541679,1
dbtc,13682949,1
dcow,14516538,1
dcow,15037960,1
dcow,15031922,1
dcow,15058351,1
dcow,15066729,1
dcow,14952787,1
dcre,14968626,1
debt,13533661,1
debt,13684439,1
debt,15644680,1
debt,13707547,1
deet,13541679,1
deft,14993216,1
deft,14196731,1
dejv,15094639,1
dejv,14718089,1
dejv,15147660,1
dejv,15771168,1
dejv,14462384,1
devb,13370310,1
devj,15189949,1
devy,14468471,1
devy,14338212,1
devy,15357981,1
devy,14394465,1
devy,13966241,1
devy,13755673,1
devy,14797616,1
devy,14237266,1
devy,13977982,1
dfee,15787023,1
dghf,15491553,1
dghf,14245354,1
dguo,14962634,1
dgut,14656945,1
dgut,15793473,1
dgzl,14393991,1
dhab,15145226,1
dham,15237896,1
diek,14269590,1
dil8,13382263,1
ditn,15328889,1
djm_,14299628,1
djm_,13650818,1
djm_,14256300,1
dlb_,14834672,1
dlwh,13541679,1
dlwj,13752887,1
dman,15502142,1
dman,13453189,1
dman,14002821,1
dman,15031922,1
dmit,13849430,1
dmix,14338212,1
dmix,13976938,1
dmix,13503067,1
dmix,15694018,1
dmix,13707547,1
dmix,14471931,1
dmix,14223020,1
dmix,14462384,1
dmix,15110850,1
dmix,15491553,1
dmix,14361425,1
dml_,15384262,1
dmux,15155833,1
dmux,13566951,1
dnel,14004329,1
dom0,13790871,1
dom0,14422605,1
dom0,13960183,1
dood,13426896,1
dpcx,15350137,1
dpcx,15451442,1
dpix,13650818,1
dpwm,14699397,1
dqdo,14437921,1
dqpb,15741565,1
drc0,13450143,1
drej,14394465,1
drej,14656945,1
drej,14049868,1
drej,13319904,1
drej,15771168,1
drej,15428526,1
dror,13541679,1
dsc_,14338212,1
dsr_,15384262,1
dsr_,14703661,1
dsr_,15384262,1
dsr_,15268726,1
dsr_,13775667,1
dsr_,14463260,1
dsr_,13471543,1
dsr_,13541162,1
dsr_,15037960,1
dvcc,13785564,1
dvcc,13810015,1
dvcc,14807779,1
dvcc,14313797,1
dvcc,14166966,1
dvdt,14909786,1
dvko,13326535,1
dyu-,14766889,1
dyu-,14182262,1
dyu-,14462384,1
dzdt,14338411,1
dzdt,15720923,1
dzdt,14393501,1
dzuc,13660086,1
dzuc,14486657,1
e12e,15298833,1
e12e,14031619,1
e12e,14960597,1
e12e,14711153,1
e12e,15444607,1
e12e,13881535,1
e12e,14296959,1
eadz,15310664,1
eadz,14182262,1
ebbv,14139186,1
ebbv,14152688,1
ebbv,15021427,1
ebbv,13531707,1
ebbv,13370310,1
ebbv,13817883,1
ebbv,13717321,1
ebbv,14560042,1
ebbv,14394465,1
ebbv,13529792,1
ebbv,13797042,1
ebel,15148885,1
ebfd,13507993,1
ecsa,14238005,1
ecsa,14023198,1
ecsa,13301832,1
ecsa,13541679,1
eddd,14245354,1
eddd,14094083,1
eddd,13909656,1
edem,13683110,1
edem,14386394,1
edem,14836653,1
edko,14848786,1
edko,13406638,1
eeZi,14448404,1
eeZi,14452819,1
eecc,15790687,1
eecc,14643467,1
eecc,14338411,1
eecc,15265507,1
eecc,15642116,1
eecc,14733829,1
eecc,15742287,1
eecc,15756684,1
eeks,14653017,1
eeks,15806500,1
egfx,13392885,1
egfx,15782014,1
eggy,14603879,1
eiji,15195510,1
eizo,14911467,1
ejcx,15416198,1
ejcx,13541679,1
ejcx,13414570,1
ejcx,14023198,1
ejcx,15752022,1
ejcx,13301832,1
ejo0,14238005,1
ejo0,13876514,1
ejo0,13541679,1
ejo0,13301832,1
ejo0,14023198,1
eksu,15789108,1
ekzy,14394465,1
ekzy,15246197,1
elif,13741746,1
elif,13707547,1
elzi,14447682,1
emcf,14918911,1
emcf,14918911,1
emcq,13909656,1
emcq,14055655,1
emcq,14051851,1
emmi,14238005,1
emsy,14246249,1
emsy,13421927,1
emsy,15389727,1
emsy,15031922,1
ende,13576236,1
enra,15686442,1
epes,15384262,1
eppp,15393270,1
eqtn,15087831,1
eqtn,15675582,1
erbo,14505378,1
et2o,15210022,1
et2o,14979642,1
et2o,15160149,1
et2o,14884992,1
etse,13755673,1
etsy,15384262,1
etsy,15384262,1
etsy,15601729,1
etsy,15384262,1
etsy,15148885,1
etsy,15148885,1
evk1,13301832,1
ewmy,13541679,1
exit,14055655,1
ezal,15421704,1
ezoe,14022863,1
ezoe,13741746,1
ezoe,14296959,1
ezoe,14997799,1
f00_,14469645,1
f055,15441537,1
f055,15786802,1
fa17,13520891,1
fa17,15432720,1
faaq,15704376,1
faaq,15704730,1
faaq,15237896,1
fady,15384262,1
faet,13743908,1
fara,14796381,1
fb03,13375543,1
fb03,14418877,1
fb03,13361019,1
fb03,15754988,1
fche,15021427,1
fche,14702676,1
fdej,14830671,1
fdik,13301832,1
fest,14226889,1
fest,13653819,1
fest,14718089,1
feyn,13426896,1
feyn,13837781,1
ffef,13717321,1
ffef,13541162,1
fibo,15492248,1
fidz,13566951,1
fizl,14784900,1
flgb,14437921,1
flgr,13541679,1
flgr,14688684,1
fmap,13932806,1
fmsf,14059727,1
fnbr,14718089,1
fnsa,14686277,1
folk,14023198,1
folz,14238005,1
foob,14239194,1
fouc,14823807,1
fovc,14962634,1
frik,13797042,1
frik,13537052,1
frik,14257744,1
frik,15772065,1
frik,13783307,1
frik,13733481,1
frik,14043631,1
frik,15631565,1
frik,14105489,1
frik,14152688,1
frik,14087002,1
frik,14458648,1
frik,14226889,1
frik,13755673,1
frik,13759706,1
frik,14280625,1
frik,15806500,1
frik,14028842,1
frik,14142120,1
frik,15054252,1
frik,15309989,1
frik,14223020,1
frik,14028842,1
frik,14043631,1
frik,15432720,1
frwo,13410510,1
g10r,13840282,1
g___,15428526,1
gaff,13541679,1
gaia,13755673,1
gaia,15298833,1
gaia,14498724,1
gapo,15237896,1
gbog,14002821,1
gbog,13816627,1
gbog,14011793,1
gbog,13682949,1
gbog,13364583,1
gcb0,15685180,1
gcb0,13857887,1
gcb0,14225602,1
gcb0,14560042,1
gcb0,13921433,1
gcb0,14152688,1
gcb0,14338212,1
gcb0,14476421,1
gcb0,15037960,1
gcb0,13579226,1
ge96,14526156,1
ge96,14013996,1
ge96,14959288,1
ge96,15195510,1
ge96,15133919,1
ge96,13960183,1
ge96,14418877,1
ge96,13976938,1
ge96,13752376,1
ge96,14417758,1
ge96,14002821,1
ge96,15094639,1
ge96,14422785,1
ge96,15195510,1
ge96,13601451,1
ge96,15439967,1
ge96,14452832,1
ge96,13884357,1
gech,15913250,1
gech,14309194,1
gedy,13958366,1
gedy,14779881,1
gens,14223020,1
gens,15089476,1
gens,14301739,1
geth,15742287,1
ggh5,14483409,1
gghh,13541679,1
gghh,13920111,1
gghh,13301832,1
gghh,14899155,1
gghh,15384262,1
gghh,15148885,1
giis,13682022,1
giis,15623604,1
giis,13410510,1
giis,13718586,1
giis,13529792,1
gist,13870199,1
gist,13382963,1
gist,13385873,1
gist,14226775,1
gist,13886105,1
gist,15719262,1
gkop,14661285,1
gkop,13541679,1
gkop,13301832,1
gkop,13909365,1
gkya,13601451,1
gkya,15237896,1
gkya,14968626,1
gkya,13743908,1
gkya,13433927,1
gkya,15424478,1
gkya,14477851,1
gkya,15232147,1
gkya,13629344,1
gkya,15389727,1
gkya,15789108,1
gkya,13579544,1
gleb,14505378,1
glup,14639908,1
gmac,15890551,1
gncb,15689399,1
gnu8,14635013,1
gnu8,15691435,1
gnud,14154395,1
gnur,13571847,1
gok2,15481819,1
gok2,13682949,1
gopz,14952787,1
gorn,15694926,1
gowk,14299628,1
gpsx,15806500,1
gpsx,14219384,1
gred,13507993,1
gred,14308189,1
grw_,14644539,1
gryz,14568468,1
grzm,13732288,1
grzm,14394150,1
guha,13301832,1
guha,15601729,1
guha,15384262,1
guha,14688684,1
guha,15824597,1
guha,14023198,1
guha,15148885,1
guha,14238005,1
guha,13541679,1
guuz,15591441,1
gyey,13840282,1
gzou,15655840,1
h2hn,13400350,1
h43z,15675582,1
h4l0,14980512,1
habi,15704730,1
halo,15058351,1
hayd,13629344,1
hayd,14182262,1
hayd,15694926,1
hazz,14023198,1
hazz,13541679,1
helb,13459740,1
herf,15723772,1
herf,15237896,1
herf,15447706,1
hesk,15409376,1
hi41,15511285,1
hi41,15890551,1
hi41,14776357,1
hkon,15092707,1
hkon,15790687,1
hkon,14115826,1
hndl,15451060,1
hoju,13588070,1
hoov,13559662,1
hosh,15744359,1
hosh,14699397,1
hosh,14606812,1
hosh,14962634,1
hosh,13450143,1
hpio,13931969,1
hsod,15316175,1
hsod,14090063,1
hsod,14606812,1
hsod,14656945,1
ht85,15762451,1
htns,13810764,1
htns,13719368,1
huac,14350059,1
huac,14477851,1
huac,13747414,1
huac,13755673,1
huac,14226775,1
hug0,15883186,1
huma,13867016,1
i386,14362975,1
iXce,15342486,1
iXce,14894653,1
ian0,14774167,1
ianl,14238005,1
ianl,14688684,1
iask,14523523,1
iask,14011793,1
ibdf,15806500,1
ibic,14338212,1
ibic,14350293,1
ic4l,14256300,1
icco,13571847,1
icey,14718089,1
igar,15384262,1
imjk,14105721,1
imsd,15439967,1
in3d,15021427,1
indy,15694018,1
inka,13849430,1
iooi,15844904,1
irl_,14237266,1
irln,14498724,1
iroq,15585769,1
ishi,14688684,1
ishi,13909365,1
ishi,15122540,1
issa,14779881,1
issa,14952787,1
issa,14952787,1
itwy,13931969,1
itwy,14090063,1
itwy,15772065,1
j-me,15017126,1
j-pb,13356318,1
j-pb,15368353,1
j-pb,15800676,1
j0e1,14744783,1
jMrL,15630646,1
jMrL,15624677,1
ja_k,14046446,1
jaas,15824597,1
jaas,15601729,1
jaas,13541679,1
jabl,14498724,1
jabo,14688684,1
jaux,15686653,1
jaxn,13816627,1
jaxn,15451442,1
jaxn,13326535,1
jays,14023198,1
jaza,14422785,1
jaza,15324954,1
jbg_,15442636,1
jbg_,14529376,1
jbms,14688684,1
jchw,15368353,1
jchw,14919845,1
jchw,15189949,1
jchw,14836653,1
jd20,13977982,1
jd75,14702676,1
jerf,13319904,1
jfdi,14033129,1
jgaa,15904265,1
jgaa,14516538,1
jgaa,13389935,1
jgaa,14326439,1
jgon,14516538,1
jitl,14703661,1
jitl,15389727,1
jitl,15704730,1
jjcm,14269590,1
jjcm,14094083,1
jjcm,13958366,1
jjcm,15718686,1
jjoe,13718752,1
jjxw,14931004,1
jkbr,15148885,1
jknz,15853374,1
jknz,15534580,1
jknz,15477286,1
jkoc,15384262,1
jkoc,14023198,1
jlas,13593814,1
jmfn,15824597,1
jmlr,13389935,1
jmo4,15824597,1
jmo4,15824597,1
jmpm,15601729,1
jmpz,13301832,1
jmpz,13541679,1
jmts,13890618,1
jmts,13520891,1
jnet,15892066,1
jnty,14644539,1
jnw2,14002821,1
jnw2,14002821,1
jnw2,14002821,1
jnw2,14002821,1
jnw2,14002821,1
jnw2,14002821,1
jnw2,14002821,1
jnw2,14002821,1
jnw2,14002821,1
jobu,13707547,1
jobu,14401399,1
jobu,14394465,1
jodm,14023198,1
jops,14023198,1
josu,15066729,1
jpfr,13406638,1
jqmp,14238005,1
jqmp,13301832,1
jray,13588070,1
jron,14498724,1
jrwr,14997799,1
jsat,14458955,1
jsat,14087002,1
jscn,14444914,1
jtha,14612680,1
jtso,15601729,1
jtth,13656192,1
jtth,14226775,1
jvdh,14166966,1
jvln,14497295,1
jvvw,15052691,1
jvvw,15203446,1
jvzr,15869800,1
jwm4,15631565,1
jxub,14477851,1
jxub,14483409,1
jxv_,13301832,1
jz10,14645452,1
jz10,13584097,1
jzig,13842130,1
jzig,15451442,1
k1w1,13301832,1
k1w1,15384262,1
k1w1,14238005,1
k1w1,14023198,1
k1w1,15148885,1
k1w1,15601729,1
k1w1,14688684,1
k1w1,15824597,1
k2xl,15321015,1
k2xl,13426494,1
k2xl,15294171,1
k2xl,15858197,1
k5hp,14639908,1
kang,14939255,1
kaoD,15631565,1
kc10,13593814,1
kc10,13392885,1
kchr,14744068,1
kd22,13326535,1
kd22,14090063,1
kels,15890551,1
kens,13857086,1
kgp7,14023198,1
kgp7,14238005,1
kim0,15160149,1
kimi,15824597,1
kits,15824597,1
kk58,15769807,1
kkmx,15890551,1
klht,15867918,1
kmnc,14995165,1
knes,13301832,1
knob,14152688,1
knob,14259456,1
koiz,14452923,1
kolp,15447706,1
kome,15789108,1
kome,13810015,1
kome,13509509,1
kome,13399095,1
kome,15332819,1
kome,14094083,1
kopy,13755673,1
kore,14004329,1
korm,13713480,1
kp25,15005031,1
kpao,14141454,1
kqr2,14259456,1
kqr2,13354329,1
kqr2,13547089,1
kqr2,13673962,1
krab,15367531,1
krab,13629593,1
kraf,15052691,1
ksar,14664417,1
ksec,13790871,1
ksec,15009759,1
ksec,13559662,1
ksec,15168394,1
ksec,14031619,1
ksec,15473777,1
ksec,15718686,1
ksec,15485672,1
ksec,15328889,1
ksec,15234207,1
ksec,15058351,1
ksec,13910925,1
ksec,14259456,1
ksec,14347648,1
ksec,14182262,1
ksec,14031619,1
ksec,13682949,1
kspy,15447706,1
ktta,13713480,1
ktta,13748302,1
ktta,14355051,1
ktta,15173781,1
ktta,15395946,1
ktta,13904881,1
ktta,14087002,1
ktta,13573702,1
ktta,15745441,1
ktta,13887295,1
ktta,15629308,1
ktta,13456246,1
ktta,15131370,1
kukx,13382963,1
kul_,13576236,1
kul_,14403036,1
kuon,14009963,1
kuon,14526156,1
kuon,15276833,1
kuon,14031619,1
kuon,14384187,1
kuon,14750627,1
kuon,14462785,1
kuon,15507871,1
kuon,14075720,1
kuon,15477286,1
kuon,13909365,1
kuon,14645452,1
kuon,13857887,1
kuon,15904265,1
kuon,14142120,1
kup0,13887295,1
kup0,15890551,1
kvee,14718089,1
kw71,15133919,1
kw71,14229412,1
l0b0,15173781,1
l0b0,13682949,1
l2dy,15481819,1
l33r,13682949,1
lamg,14486657,1
larc,13660086,1
lawn,15089476,1
lawn,15173781,1
laxc,15148885,1
lchn,14023198,1
ldev,13361019,1
ldev,13601451,1
ldev,14043631,1
ldjb,13918465,1
leke,14533116,1
leke,14182262,1
leke,15821575,1
leke,14865043,1
leoc,15368353,1
leoc,15145176,1
leoh,13817557,1
leot,13857086,1
leot,15714318,1
leot,14655382,1
lgas,14437921,1
lgbr,15432720,1
lgxz,15800676,1
lhnz,13421927,1
lima,15832170,1
lima,15720923,1
lima,15754988,1
lima,15521743,1
limo,13541679,1
liuw,15694926,1
lkbm,15165111,1
lkbm,15442676,1
lkbm,14139186,1
lmkg,13382963,1
loeg,13718752,1
loeg,14997799,1
loeg,15324954,1
loeg,14782294,1
loeg,14226775,1
logn,14105489,1
lois,14338411,1
lolc,15800676,1
lolc,15485672,1
lonk,15694926,1
lonk,15316175,1
lpil,14023198,1
lugg,13478514,1
luhn,15384396,1
luhn,14401399,1
luhn,13769727,1
lurr,15902054,1
lvca,13421608,1
lwhi,15210022,1
lwyr,13394900,1
lyal,15384262,1
lylo,14023198,1
lylo,14238005,1
lylo,13301832,1
lylo,14688684,1
m0sa,13877156,1
m0sa,14600873,1
m12k,15723926,1
m12k,15254952,1
m1el,14475884,1
m1el,15302707,1
